,NUMERO,NOM_VOIE,CODE_POSTAL,NOM_COMMUNE,id
3324,4,Rue de l'Ile Hoedic,17137,Marsilly,3324
3325,18,Rue du Fief des Ardennes,17000,La Rochelle,3325
3326,38,Rue de la Mission,17590,Ars-en-RÃ©,3326
3327,13,Chemin de la Vernaude,17740,Sainte-Marie-de-RÃ©,3327
3328,5,Rue du Lavoir,17400,Les Ã‰glises-d'Argenteuil,3328
3329,156,Les Franches la RÃ©migeasse,17550,Dolus-d'OlÃ©ron,3329
3330,3,Allee des Hulottes,17550,Dolus-d'OlÃ©ron,3330
3331,2,Impasse du Paradis,17520,Saint-Martial-sur-NÃ©,3331
3332,368,Avenue de lâ€™Ocean,17190,Saint-Georges-d'OlÃ©ron,3332
3333,337,Chemin des GenÃ©vriers,17550,Dolus-d'OlÃ©ron,3333
3334,21,Rue des Muriers,17140,Lagord,3334
3335,9,Impasse des Grands Maines,17270,Montguyon,3335
3336,18,Avenue du GÃ©nÃ©ral de Gaulle,17390,La Tremblade,3336
3337,957,Rue de PontheziÃ¨re,17190,Saint-Georges-d'OlÃ©ron,3337
3338,32,Rue Auguste Rateau,17100,Saintes,3338
3339,6,Rue des Tourterelles,17180,PÃ©rigny,3339
3340,284,Rue de la MiscandiÃ¨re,17190,Saint-Georges-d'OlÃ©ron,3340
3341,4,Rue des Chardonnerets,17180,PÃ©rigny,3341
3342,3,Rue du MarchÃ©,17200,Royan,3342
3343,22,Boulevard de l'OcÃ©an,17200,Royan,3343
3344,180,Chemin des Pins,17190,Saint-Georges-d'OlÃ©ron,3344
3345,41,Rue du Vieux Fief,17290,Aigrefeuille-d'Aunis,3345
3346,6,Rue des Bleuets,17350,Saint-Savinien,3346
3347,2,Square des Roitelets,17000,La Rochelle,3347
3348,19,Rue du Pin,17240,Saint-Genis-de-Saintonge,3348
3349,7,Lotissement la Garenne,17220,Salles-sur-Mer,3349
3350,74,Avenue des Semis,17200,Royan,3350
3351,3,Chez Bernard,17240,Clion,3351
3352,15,Rue des Charitains,17410,Saint-Martin-de-RÃ©,3352
3353,11,Rue de l'Houme,17770,Ã‰coyeux,3353
3354,15,Chemin de Chez Joyeux,17260,Saint-Simon-de-Pellouaille,3354
3355,2,Rue du Canada,17137,Nieul-sur-Mer,3355
3356,19,Rue des Ecoles,17400,Saint-Julien-de-l'Escap,3356
3357,60,Rue des Sauniers,17530,Arvert,3357
3358,18,Rue du ChÃ¢teau,17138,Saint-Xandre,3358
3359,18,Rue de Salles,17220,Croix-Chapeau,3359
3360,201,Rue du Bois du Moine,17450,Saint-Laurent-de-la-PrÃ©e,3360
3361,13,Rue MÃ©rindot,17410,Saint-Martin-de-RÃ©,3361
3362,22,CitÃ© du Grand Chemin,17290,Aigrefeuille-d'Aunis,3362
3363,9,Rue Paul Verlaine,17700,SurgÃ¨res,3363
3364,3,Impasse Bremond dâ€™Ars,17100,Saintes,3364
3365,24,Rue de l'Hermitage,17620,Ã‰chillais,3365
3366,28,Rue du Petit Marseille,17000,La Rochelle,3366
3367,16,Avenue de la RÃ©publique,17240,Saint-Ciers-du-Taillon,3367
3368,7,Route de Chez Sauret,17120,GrÃ©zac,3368
3369,11,Rue du MÃ©teil,17140,Lagord,3369
3370,1,Le Bois de l'Encens,17290,Virson,3370
3371,6,Place de la Poste,17770,Burie,3371
3372,25,Rue AmÃ©dÃ©e Gouin,17420,Saint-Palais-sur-Mer,3372
3373,1,AllÃ©e des Mariniers,17430,Tonnay-Charente,3373
3374,8,Rue du 8 Mai,17340,Yves,3374
3375,2,Rue du Pontils,17800,Pons,3375
3376,38,Rue de Conis,17460,Berneuil,3376
3377,20,Rue de la GrelÃ¨terie,17139,Dompierre-sur-Mer,3377
3378,1,Impasse du Bouil,17250,Trizay,3378
3379,19,Avenue de lâ€™Abbe Guichard,17340,ChÃ¢telaillon-Plage,3379
3380,8,Rue du Capitaine Patoizeau,17370,Saint-Trojan-les-Bains,3380
3381,6,Rue de l'Eglise,17120,Chenac-Saint-Seurin-d'Uzet,3381
3382,7,Rue du 19 Mars,17190,Saint-Georges-d'OlÃ©ron,3382
3383,1,Rue des CÃ´teaux,17810,Saint-Georges-des-Coteaux,3383
3384,3,Rue Lakanal,17000,La Rochelle,3384
3385,36,Rue du Moulin Buisson,17130,Montendre,3385
3386,36,Impasse des Clos,17940,Rivedoux-Plage,3386
3387,34,Avenue Philippe Jannet,17450,Fouras,3387
3388,65,Avenue de la CÃ´te de BeautÃ©,17570,Saint-Augustin,3388
3389,6,Rue des PrÃ©s GuÃ©rins,17540,VÃ©rines,3389
3390,48,Rue Roland Garros,17000,La Rochelle,3390
3391,4,Rue du Souvenir,17550,Dolus-d'OlÃ©ron,3391
3392,51,Lotissement les Barbotines 3,17810,Saint-Georges-des-Coteaux,3392
3393,59,Rue de Laroche,17100,Saintes,3393
3394,24,Rue des Ecureuils,17600,MÃ©dis,3394
3395,4,Rue des Cavaliers Romains,17100,Saintes,3395
3396,7,Impasse Bel Air,17138,Saint-Xandre,3396
3397,21,Avenue Daniel Hedde,17200,Royan,3397
3398,2,Rue Fernand Guillon,17000,La Rochelle,3398
3399,20,Rue des Gonthieres,17180,PÃ©rigny,3399
3400,2,Rue Bertin,18000,Bourges,3400
3401,1,rue de franchaud,18250,Humbligny,3401
3402,4,Rue Jean JaurÃ¨s,18500,FoÃ«cy,3402
3403,215,Le GuÃ©tin,18150,Cuffy,3403
3404,9,Rue de Serbie,18000,Bourges,3404
3405,16,Les Faiseaux,18240,Savigny-en-Sancerre,3405
3406,7,Impasse des Solignats,18500,Vignoux-sur-Barangeon,3406
3407,54,Rue de la Chappe,18000,Bourges,3407
3408,2,Rue des Acacias,18220,Les Aix-d'Angillon,3408
3409,13,Rue des Plantes,18140,Sancergues,3409
3410,9,Rue du 8 Mai 1945,18150,Cuffy,3410
3411,196,Avenue de Saint-amand,18000,Bourges,3411
3412,128,Le Barroux,18250,Neuilly-en-Sancerre,3412
3413,11,Avenue Louis Billant,18800,Villabon,3413
3414,11,Rue de Palencia,18000,Bourges,3414
3415,113,Le Bourg,18600,Neuilly-en-Dun,3415
3416,1,Impasse Fernand Villepreux,18210,Bannegon,3416
3417,10,Rue de la Bidauderie,18100,Vierzon,3417
3418,16,Rue de la LibÃ©ration,18370,ChÃ¢teaumeillant,3418
3419,9,Chemin des Vignes,18120,Preuilly,3419
3420,417,Route de Varenne,18500,Vignoux-sur-Barangeon,3420
3421,104,Avenue Marcel Haegelen,18000,Bourges,3421
3422,6,Rue RenÃ© Courtoison,18000,Bourges,3422
3423,29,Rue Germaine Lebrun,18000,Bourges,3423
3424,7,AllÃ©e de la Boulaise,18150,Cuffy,3424
3425,9,Rue du Colonel Fabien,18100,Vierzon,3425
3426,21,Rue Cambournac,18700,Aubigny-sur-NÃ¨re,3426
3427,1,La Ferriere,18260,Barlieu,3427
3428,127,Le Rhimbe,18210,Bannegon,3428
3429,49,Rue de la Republique,18220,Les Aix-d'Angillon,3429
3430,32,Taissonne,18370,Saint-Saturnin,3430
3431,336,Chemin des Plantes dâ€™En Haut,18120,Lury-sur-Arnon,3431
3432,34,Rue Porte Oizon,18300,Sancerre,3432
3433,451,Le Bourg,18140,Sancergues,3433
3434,1,Le Bruneta,18160,Villecelin,3434
3435,3,Le Joliveau,18260,Assigny,3435
3436,105,Rue des Lavoirs,18400,Saint-Florent-sur-Cher,3436
3437,6,RÃ©sidence les Forges,18210,Charenton-du-Cher,3437
3438,53,Allee des Chardonnerets,18000,Bourges,3438
3439,1385,Le Crot du Lac,18600,Sancoins,3439
3440,35,Rue des Chaumes,18110,Saint-Ã‰loy-de-Gy,3440
3441,4,Place des Labbes,18110,Saint-Martin-d'Auxigny,3441
3442,21,Rue des Lauriers,18000,Bourges,3442
3443,162,Ratilly,18240,LÃ©rÃ©,3443
3444,7,Petite Route de Concressault,18410,Blancafort,3444
3445,24,AllÃ©e du Docteur Zamenhof,18000,Bourges,3445
3446,49,Route de Sancerre,18240,LÃ©rÃ©,3446
3447,77,Avenue du GÃ©nÃ©ral de Gaulle,18500,Mehun-sur-YÃ¨vre,3447
3448,30,Route de Chatillon,18400,Saint-Florent-sur-Cher,3448
3449,33,Rue Diderot,18000,Bourges,3449
3450,42,Rue Jean Perrin,18000,Bourges,3450
3451,5,Rue George Sand,18290,Mareuil-sur-Arnon,3451
3452,16,Rue de la VallÃ©e,18230,Saint-Doulchard,3452
3453,7,Rue Pablo Picasso,18110,Fussy,3453
3454,123,Avenue de Saint-amand,18000,Bourges,3454
3455,812,Route de la Couy,18170,MarÃ§ais,3455
3456,38,Route de Reuilly,18120,Quincy,3456
3457,39,Rue de l'Aurore BorÃ©ale,18570,La Chapelle-Saint-Ursin,3457
3458,1,La Chaume Cornue,18160,Montlouis,3458
3459,8,Rue des Pinsons,18390,Nohant-en-GoÃ»t,3459
3460,58,Rue du Domaine de la Cure,18570,Trouy,3460
3461,69,Le Bourg,18360,Vesdun,3461
3462,3,Allee des Fleurs,18260,Sury-Ã¨s-Bois,3462
3463,23,Avenue Antoine Meillet,18370,ChÃ¢teaumeillant,3463
3464,4,Impasse du Petit Creusot,18600,Sancoins,3464
3465,12,Rue de Verdun,18250,Henrichemont,3465
3466,7,Rue du Petit Village,18340,SenneÃ§ay,3466
3467,148,Le Bourg,18600,Sagonne,3467
3468,22,Rue de l'Abreuvoir,18140,Herry,3468
3469,55,Boulevard Auger,18000,Bourges,3469
3470,32,Rue Autel de la Patrie,18200,Saint-Amand-Montrond,3470
3471,151,Rue du Clos du Chat,18230,Saint-Doulchard,3471
3472,7,Rue Paul Lafargue,18100,Vierzon,3472
3473,114,Pre Fourneau,18200,Orcenais,3473
3474,27,Cours Anatole France,18000,Bourges,3474
3475,56,Avenue Henri Debord,18230,Saint-Doulchard,3475
3476,8,Route de la Chapelotte,18250,Henrichemont,3476
3477,1543,Les Clouzerats,18210,Saint-Pierre-les-Ã‰tieux,3477
3478,6,Rue des MarÃ©chaux,18800,Ã‰trÃ©chy,3478
3479,426,Rue de Chantereine,18150,La Guerche-sur-l'Aubois,3479
3480,17,Route des Aix dâ€™Angillon,18220,Aubinges,3480
3481,1,Route de Quincy,18120,Lury-sur-Arnon,3481
3482,8,Route de Vierzon,18120,Lury-sur-Arnon,3482
3483,18,Chemin des Trembleaux,18220,Azy,3483
3484,54,Rue de Villeneuve,18100,Vierzon,3484
3485,29,Rue de la Californie,18400,Saint-Florent-sur-Cher,3485
3486,19,Rue des Gironnais,18400,Saint-Florent-sur-Cher,3486
3487,2,Les Loges,18130,Osmery,3487
3488,6,Rue du Paradis,18320,Menetou-Couture,3488
3489,27,Avenue de lâ€™Etang de Pin,18150,La Guerche-sur-l'Aubois,3489
3490,3,rue du gÃ©nÃ©ral gustave ferrie,18000,Bourges,3490
3491,556,La VallÃ©e,18300,Sury-en-Vaux,3491
3492,11,Rue Jean Charcot,18230,Saint-Doulchard,3492
3493,123,Le Trait d'Aujonc,18160,Ineuil,3493
3494,19,Le Bourg,18340,Saint-Just,3494
3495,3,Rue des Jonquilles,18570,La Chapelle-Saint-Ursin,3495
3496,16,Rue du Bas de Grange,18100,Vierzon,3496
3497,10,Allee des Thuyas,18700,Aubigny-sur-NÃ¨re,3497
3498,507,La MinÃ©e,18410,Brinon-sur-Sauldre,3498
3499,15,Les Jovys,18110,Quantilly,3499
3500,5,Rue Pasteur,18260,Barlieu,3500
3501,64,Rue BarbÃ¨s,18100,Vierzon,3501
3502,13,Rue des Chintres,18160,Chezal-BenoÃ®t,3502
3503,202,Impasse du Petit Paris,18200,Meillant,3503
3504,31,Rue Louis Daquin,18000,Bourges,3504
3505,247,Route de la MÃ©tairie,18270,Saint-Maur,3505
3506,5,Rue George Sand,18310,GraÃ§ay,3506
3507,1,Rue des Mesanges,18300,Vinon,3507
3508,116,Route des Coulangis,18000,Bourges,3508
3509,18,Le Grand Bois Dieu,18240,Sury-prÃ¨s-LÃ©rÃ©,3509
3510,3,Impasse des Eglantiers,18220,Rians,3510
3511,5,Impasse des Roseaux,18220,BrÃ©cy,3511
3512,741,Beauregard Village,18140,Herry,3512
3513,2,Les Landes,18500,Berry-Bouy,3513
3514,24,Rue de la Forge,18360,Saint-Vitte,3514
3515,189,Les Charbonnieres,18600,Givardon,3515
3516,7,Rue Pierre Rateau,18700,Aubigny-sur-NÃ¨re,3516
3517,21,rÃ©sidence la barriÃ¨re,18210,Charenton-du-Cher,3517
3518,12,Rue du PrieurÃ©,18140,Herry,3518
3519,6,Rue des Machereaux,18000,Bourges,3519
3520,3,Impasse de Chavannes,18150,La Chapelle-Hugon,3520
3521,4,Lieu-dit La ChaussÃ©e,18130,Bussy,3521
3522,610,Avenue du Marechal Leclerc,18150,La Guerche-sur-l'Aubois,3522
3523,9,Rue des Piches,18170,Le ChÃ¢telet,3523
3524,34,Route de Boisbelle,18250,Henrichemont,3524
3525,3,Impasse de la Vallee,18290,Saint-Ambroix,3525
3526,13,Rue Charles 7,18340,Levet,3526
3527,40,Rue Jean-baptiste ClÃ©ment,18100,Vierzon,3527
3528,18,AllÃ©e Saint Joseph,18570,Trouy,3528
3529,5,Rue Jean-louis Boncoeur,18200,Saint-Amand-Montrond,3529
3530,10,Rue Georges Bellenger,18520,Avord,3530
3531,27,Rue d'Auron,18000,Bourges,3531
3532,18,Route de la Guerche,18350,NÃ©rondes,3532
3533,18,rue des noisetiers,18140,Herry,3533
3534,34,Rue France Bloch-sÃ©razin,18100,Vierzon,3534
3535,19,Rue de l'Espingole,18570,Trouy,3535
3536,13,Rue du Champ Bon,18190,ChÃ¢teauneuf-sur-Cher,3536
3537,4,Impasse du Bordelage,18150,La Guerche-sur-l'Aubois,3537
3538,31,Grande Rue,18160,LigniÃ¨res,3538
3539,9,La Rongere,18110,Saint-Ã‰loy-de-Gy,3539
3540,6,Rue de l'Etang de la Margauderie,18330,Saint-Laurent,3540
3541,3910,Le Priduriou,18110,Saint-Martin-d'Auxigny,3541
3542,100,Le Bourg,18220,Morogues,3542
3543,26,Place du Champ de Foire,18140,Herry,3543
3544,2,Rue Garcin,18000,Bourges,3544
3545,12,Rue de la Chaume de Blet,18350,Blet,3545
3546,14,Rue des Margotteries,18700,Aubigny-sur-NÃ¨re,3546
3547,20,Rue des Garennes,18370,ChÃ¢teaumeillant,3547
3548,36,Les Varennes,18500,FoÃ«cy,3548
3549,127,Le Bourg,18330,Neuvy-sur-Barangeon,3549
3550,8,Route des Croisees,18320,Saint-Hilaire-de-Gondilly,3550
3551,21,Rue de la Faisanderie,18400,Saint-Florent-sur-Cher,3551
3552,16,Rue du 37e Regiment dâ€™Artillerie,18000,Bourges,3552
3553,2,Place de la Mairie,18330,NanÃ§ay,3553
3554,96,Route de Bellon,18100,Vierzon,3554
3555,179,Les Guillots,18260,Villegenon,3555
3556,23,Rue du Pont Pasquet,18200,Saint-Amand-Montrond,3556
3557,23,Rue Gay Lussac,18100,Vierzon,3557
3558,74,Rue Louis Mallet,18000,Bourges,3558
3559,69,Rue Mirebeau,18000,Bourges,3559
3560,12,Rue de la Tour de Bau,18400,Saint-Florent-sur-Cher,3560
3561,11,Rue Alfred de Musset,18230,Saint-Doulchard,3561
3562,7,Rue du Huit Mai 1945,18200,Orval,3562
3563,17,Rue des GenÃªts,18150,La Guerche-sur-l'Aubois,3563
3564,10,Route d'Arpheuilles,18210,Charenton-du-Cher,3564
3565,5,Rue d'Aindling,18520,Avord,3565
3566,39,Lieu Dit Menetreau,18240,Boulleret,3566
3567,50,Avenue Mal Philippe Leclerc de Ha,18100,Vierzon,3567
3568,43,Chemin de lâ€™Eglise,18120,Brinay,3568
3569,64,Route de Vierzon,18330,Neuvy-sur-Barangeon,3569
3570,22,Rue AndrÃ© BrÃ©mu,18500,Mehun-sur-YÃ¨vre,3570
3571,6,Rue Paul Cezanne,18110,Fussy,3571
3572,6,Route de Mabillois,18240,Boulleret,3572
3573,2,Chemin de la Brande,18200,Orcenais,3573
3574,188,La Foule,18340,Saint-Germain-des-Bois,3574
3575,173,La Chambellerie,18120,MÃ©reau,3575
3576,365,Route de Bussy,18130,Dun-sur-Auron,3576
3577,1,Rue Georges Guynemer,18200,Saint-Amand-Montrond,3577
3578,6,Rue Grozieux,18200,Saint-Amand-Montrond,3578
3579,7,Rue Proudhon,18000,Bourges,3579
3580,3,Chemin des Petits Murgers,18800,Baugy,3580
3581,6,Rue du 8 Mai 1945,18350,Ourouer-les-Bourdelins,3581
3582,29,Rue de GuÃ©ret,18200,Saint-Amand-Montrond,3582
3583,57,Rue du Val Fleury,18100,Vierzon,3583
3584,26,Allee Napoleon III,18000,Bourges,3584
3585,1,Rue Saint Vincent,18300,Verdigny,3585
3586,34,Rue de Croisy,18350,Ourouer-les-Bourdelins,3586
3587,15,Rue de l'Oeuf,18210,Bessais-le-Fromental,3587
3588,8,Route de la Marche,18320,Torteron,3588
3589,15,Avenue de la RÃ©publique,18200,Saint-Amand-Montrond,3589
3590,32,Rue Marcel Perrin,18100,Vierzon,3590
3591,38,Grande Rue,18140,Sancergues,3591
3592,9,Rue de la Republique,18220,Les Aix-d'Angillon,3592
3593,93,Le Bourg,18120,Quincy,3593
3594,4,Place du 11 Novembre 1918,18340,Vorly,3594
3595,16,Rue des Morins,18200,Ainay-le-Vieil,3595
3596,105,Route de Saint Bouize,18300,Vinon,3596
3597,5,Rue de Vilotte,18170,Le ChÃ¢telet,3597
3598,3,Domaine de Chatenoy,18510,Menetou-Salon,3598
3599,7,Rue Georges Cazin,18000,Bourges,3599
3600,33,Rue des Armuriers,19150,Laguenne-sur-Avalouze,3600
3601,31,Grande Rue,19290,Sornac,3601
3602,2,Lascoux,19340,Eygurande,3602
3603,2,Place Des Anciens Combattants,19270,Saint-Pardoux-l'Ortigier,3603
3604,17,Rue Des Margeries,19270,Donzenac,3604
3605,84,impasse du sanglier,19120,Beaulieu-sur-Dordogne,3605
3606,185,Chemin des Blanchies,19330,Chameyrat,3606
3607,5,Rue des Buges,19140,Uzerche,3607
3608,10,Rue des Ecoles,19210,Lubersac,3608
3609,30,Impasse du Joulageix,19370,Chamberet,3609
3610,11,Chiniat,19410,Vigeois,3610
3611,4,Chemin de lâ€™Auzelon,19800,CorrÃ¨ze,3611
3612,22,Boulevard Georges ClÃ©menceau,19000,Tulle,3612
3613,242,allÃ©e de la poste,19510,Salon-la-Tour,3613
3614,43,Rue Jean Giraudoux,19100,Brive-la-Gaillarde,3614
3615,18,Rue Louis-EugÃ¨ne-FÃ©lix NÃ©el,19100,Brive-la-Gaillarde,3615
3616,2,Gioux,19340,Merlines,3616
3617,246,Route du Vin PaillÃ©,19120,Beaulieu-sur-Dordogne,3617
3618,9,Beauregard,19800,Gimel-les-Cascades,3618
3619,5,Route de la Courtine,19340,Eygurande,3619
3620,34,Rue de Chameyrat,19000,Tulle,3620
3621,80,Chemin De La Combe,19360,Malemort,3621
3622,16,Rue du Lavoir,19300,Saint-Yrieix-le-DÃ©jalat,3622
3623,7,Boulevard du General Leclerc,19000,Tulle,3623
3624,566,Route du Madelbos,19120,Sioniac,3624
3625,35,Rue Col Vaujour,19100,Brive-la-Gaillarde,3625
3626,21,Rue Principale,19520,Mansac,3626
3627,3,Rue des Martinets,19300,Ã‰gletons,3627
3628,343,Ussanges,19260,Treignac,3628
3629,7,Groupement Grp Hab Les Hameaux D'Arvel,19100,Brive-la-Gaillarde,3629
3630,22,Rue Albert Neyrat,19150,Espagnac,3630
3631,573,route de la grande rue,19210,Montgibaud,3631
3632,14,TrÃ©moulines,19340,Laroche-prÃ¨s-Feyt,3632
3633,69,Route des BruyÃ¨res,19800,CorrÃ¨ze,3633
3634,4,Rue Chantoiseau,19490,Sainte-Fortunade,3634
3635,77,Chemin de la Combe,19500,Curemonte,3635
3636,1,Chemin Du Puy Du Moulin,19600,Nespouls,3636
3637,24,Le Bourg,19200,Saint-FrÃ©joux,3637
3638,20,Rue Jean Baptiste Delambre,19100,Brive-la-Gaillarde,3638
3639,18,Groupement Grp Hab Les Ormeaux A Place,19100,Brive-la-Gaillarde,3639
3640,1389,Route de la Jeanne,19120,Tudeils,3640
3641,13,Avenue Jean Baptiste Fournial,19100,Brive-la-Gaillarde,3641
3642,8,Rue du Barry,19220,ServiÃ¨res-le-ChÃ¢teau,3642
3643,17,Les Ages,19160,SÃ©randon,3643
3644,4,Rue ChÃªnes des BergÃ¨res,19210,Lubersac,3644
3645,18,Rue Dubois,19100,Brive-la-Gaillarde,3645
3646,4400,Route De Clairvivre,19350,Juillac,3646
3647,52,Avenue Guynemer,19100,Brive-la-Gaillarde,3647
3648,6,Rue Sully,19400,Argentat-sur-Dordogne,3648
3649,18,Boulevard LÃ©on Blum,19200,Ussel,3649
3650,9,Boulevard du Pilard,19300,Ã‰gletons,3650
3651,35,Place de la Mairie,19700,LagrauliÃ¨re,3651
3652,12,Avenue du Chateau,19230,SÃ©gur-le-ChÃ¢teau,3652
3653,650,Chemin De Russac,19500,Turenne,3653
3654,22,impasse de la cÃ´te,19140,Condat-sur-Ganaveix,3654
3655,340,route du touron,19190,SÃ©rilhac,3655
3656,9,Impasse Airolas,19700,LagrauliÃ¨re,3656
3657,2851,Route De Pompadour,19350,Juillac,3657
3658,3,Gioux,19340,Merlines,3658
3659,4,Rue Du Soleil,19240,Allassac,3659
3660,3,Chemin des Marvents,19370,Chamberet,3660
3661,540,Cote du Monteil,19500,Meyssac,3661
3662,875,Route Des Fournarias,19360,Cosnac,3662
3663,148,Route Du Battut,19600,Chartrier-FerriÃ¨re,3663
3664,9,Impasse des Penitents,19300,Ã‰gletons,3664
3665,31,La Besse,19220,Saint-Julien-aux-Bois,3665
3666,3,Route de Tulle,19200,Saint-Angel,3666
3667,1,Chemin De Corbier,19270,Sainte-FÃ©rÃ©ole,3667
3668,23,Rue des Sorbiers,19200,Ussel,3668
3669,258,Route du Paradis,19120,Nonards,3669
3670,5,Croix de l'Aiguillon,19270,Ussac,3670
3671,3,Rue EugÃ¨ne Combes,19800,CorrÃ¨ze,3671
3672,2,Rue de lâ€™Eau Vive,19290,Saint-Setiers,3672
3673,1,chemin des fours,19260,Rilhac-Treignac,3673
3674,86,Route Des Martres,19310,Perpezac-le-Blanc,3674
3675,6,Lieu-Dit La Bessiere,19240,Allassac,3675
3676,21,Rue des Armuriers,19150,Laguenne-sur-Avalouze,3676
3677,10,Rue Lachaze,19200,Ussel,3677
3678,9,Avenue de Brive,19270,Ussac,3678
3679,1,Les Plats,19170,Bonnefond,3679
3680,331,La Roubigne,19160,LamaziÃ¨re-Basse,3680
3681,81,Impasse du Maslevy,19210,Lubersac,3681
3682,1078,Route des 3 Communes,19210,Lubersac,3682
3683,2,La Femme Morte,19320,Champagnac-la-Noaille,3683
3684,85,Rue Des Challins,19360,Cosnac,3684
3685,20,Clupeau,19170,Tarnac,3685
3686,6,Rue des Menuisiers,19200,Aix,3686
3687,9,Rue du Barry Bas,19490,Sainte-Fortunade,3687
3688,15,le Sirieix,19220,ServiÃ¨res-le-ChÃ¢teau,3688
3689,7,Cite Sikora,19300,Ã‰gletons,3689
3690,8,Rue du Lot de la Crx de Laporte,19550,Lapleau,3690
3691,47,Rue Du Tour De Ville,19270,Donzenac,3691
3692,5,Roche de Vic Village,19380,Albussac,3692
3693,4,Rue des Sources,19430,Sexcles,3693
3694,882,route de la Mairie,19410,Orgnac-sur-VÃ©zÃ¨re,3694
3695,9,route du grand prÃ© le bourg,19000,Les Angles-sur-CorrÃ¨ze,3695
3696,9,Rue Leo Champseix,19260,Treignac,3696
3697,1,Les Cheres,19160,Latronche,3697
3698,5,Rue du 14 Juillet,19380,ForgÃ¨s,3698
3699,15,Route de Doumail,19320,Saint-Martin-la-MÃ©anne,3699
3700,3,ChÃ¢teau de la Gane,19200,Saint-ExupÃ©ry-les-Roches,3700
3701,51,Rue du Docteur Valette,19000,Tulle,3701
3702,10,Boulevard du General Leclerc,19000,Tulle,3702
3703,16,Brach,19800,Saint-Priest-de-Gimel,3703
3704,2,Route de la Combe,19150,Pandrignes,3704
3705,181,Impasse Du Puy Athier,19310,Segonzac,3705
3706,18,route de saint-priest,19150,Saint-Martial-de-Gimel,3706
3707,5,Roumignac,19200,Alleyrat,3707
3708,15,Mourieras,19170,Bugeat,3708
3709,3,Rue Henri de Jouvenel,19200,Ussel,3709
3710,21,Hameau des AllÃ©es,19150,Laguenne-sur-Avalouze,3710
3711,43,Avenue De Pompadour,19130,Vignols,3711
3712,244,Rue du 19 Mars 1962,19000,Tulle,3712
3713,10,chemin de mazeyrat,19430,Camps-Saint-Mathurin-LÃ©obazel,3713
3714,4,Impasse des Chanterelles - SAINT-DEZERY,19200,Ussel,3714
3715,190,Rue de la Gane Lachaud,19140,Uzerche,3715
3716,4,Route de Marsaleix,19700,LagrauliÃ¨re,3716
3717,146,lieu-dit pradeau,19400,Hautefage,3717
3718,13,Boulevard des Charpentiers,19250,Meymac,3718
3719,302,Impasse De La Tour De L'Age,19310,Brignac-la-Plaine,3719
3720,155,AllÃ©e des Glycines,19130,Objat,3720
3721,15,Peyrat,19170,Pradines,3721
3722,155,Avenue Du 8 Mai 1945,19360,Cosnac,3722
3723,1595,Route de Roc de Mule,19120,Liourdres,3723
3724,11,Rue Demichel Arpaillanges,19470,Le Lonzac,3724
3725,48,Passage des Vignes Vieilles,19120,Beaulieu-sur-Dordogne,3725
3726,6,Rue des Ã‰cureuils,19470,Le Lonzac,3726
3727,1874,route dau molin,19140,Condat-sur-Ganaveix,3727
3728,11,Lieu-Dit La Merlie,19350,Chabrignac,3728
3729,31,Rue Des Penitents,19270,Donzenac,3729
3730,8,Rue des 4 Fayards,19220,Saint-Privat,3730
3731,5,Route des Biches de Pierre,19390,Beaumont,3731
3732,1055,Route De Ferriere,19600,Chartrier-FerriÃ¨re,3732
3733,1694,route de l'Etang La Lande,19230,Beyssenac,3733
3734,1,chemin de pranchÃ¨re,19550,Laval-sur-LuzÃ¨ge,3734
3735,38,Le Bourg Ouest,19160,LamaziÃ¨re-Basse,3735
3736,4,rues des Ã©coles,19500,Noailhac,3736
3737,8,La Grand Rue,19450,Chamboulive,3737
3738,95,Route Chapelle de Chabrignac,19490,Sainte-Fortunade,3738
3739,13,Rue Nicolas Flamel,19360,Malemort,3739
3740,1258,Route de Limoges,19210,Lubersac,3740
3741,2485,Route du Puy de Bans,19390,Orliac-de-Bar,3741
3742,13,Rue Des Jardinaux,19270,Donzenac,3742
3743,13,Boulevard Joffre,19000,Tulle,3743
3744,36,LabissiÃ¨re,19160,Liginiac,3744
3745,521,Route Du Chateau,19600,Saint-Cernin-de-Larche,3745
3746,2825,Route de Vars,19370,Chamberet,3746
3747,962,Chemin de Balleix,19130,Saint-Cyr-la-Roche,3747
3748,10,Rue Des Lilas,19270,Sainte-FÃ©rÃ©ole,3748
3749,3,Square Cap Horizon,19100,Brive-la-Gaillarde,3749
3750,4,Rue des Condamines,19400,Argentat-sur-Dordogne,3750
3751,462,route de saint jal,19450,Chamboulive,3751
3752,3,Le Malpas,19400,Monceaux-sur-Dordogne,3752
3753,1,Les Anders,19150,Espagnac,3753
3754,40,Rue Eugene Delacroix,19100,Brive-la-Gaillarde,3754
3755,7,Rue Jules Ladoumegue,19100,Brive-la-Gaillarde,3755
3756,8,La Buffatiere,19170,Viam,3756
3757,3,Route des Pierres Blanches,19220,Saint-Julien-aux-Bois,3757
3758,563,Route De Maisonneuve,19600,Chartrier-FerriÃ¨re,3758
3759,106,Impasse Du LiÃ¨vre,19600,Chasteaux,3759
